event_id,year_sheet,event_start_ts,event_end_ts,outage_duration_hours,customers_affected,demand_loss_mw,nerc_region,event_type,alert_criteria,area_affected_raw,event_year,event_month,has_end_ts,has_customers_affected
1808,2015,2015-11-01 11:53:00,2015-11-01 12:00:00,0.11666666666666667,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,Ohio: Hamilton County;,2015.0,11.0,True,True
1809,2015,2015-11-02 17:37:00,2015-11-04 09:00:00,39.38333333333333,0.0,4.0,SERC,Sabotage,Suspected Physical Attack,Arkansas: Hot Spring County;,2015.0,11.0,True,True
1810,2015,2015-11-10 12:00:00,2015-11-10 14:00:00,2.0,0.0,0.0,RFC,Sabotage,Suspected Physical Attack,Indiana: Dearborn County;,2015.0,11.0,True,True
1811,2015,2015-11-13 11:30:00,2015-11-13 11:35:00,0.08333333333333333,,,NPCC,Suspicious Activity,Suspected Physical Attack,New York,2015.0,11.0,True,False
1812,2015,2015-11-17 09:00:00,,,89000.0,900.0,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Washington: Snohomish County;,2015.0,11.0,False,True
1813,2015,2015-11-17 10:00:00,,,300000.0,,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Washington,2015.0,11.0,False,True
1814,2015,2015-11-17 13:30:00,,,182000.0,,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Washington: Stevens County, Lincoln County, Adams County, Whitman County, Spokane County; Idaho: Bonner County, Kootenai County, Shoshone County, Benewah County, Idaho County;",2015.0,11.0,False,True
1815,2015,2015-11-21 20:30:00,2015-11-23 01:00:00,28.5,60000.0,,RFC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Michigan,2015.0,11.0,True,True
1816,2015,2015-11-28 06:00:00,2015-11-30 13:00:00,55.0,55609.0,,SPP,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Oklahoma,2015.0,11.0,True,True
1817,2015,2015-11-28 06:00:00,,,35000.0,,SPP,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Oklahoma,2015.0,11.0,False,True
1818,2015,2015-11-29 16:48:00,2015-11-29 18:20:00,1.5333333333333334,0.0,0.0,,System Operations,System-wide voltage reductions of 3 percent or more,Puerto Rico,2015.0,11.0,True,True
1819,2015,2015-11-30 06:18:00,2015-11-30 21:18:00,15.0,86559.0,100.0,,System Operations,System-wide voltage reductions of 3 percent or more,Puerto Rico,2015.0,11.0,True,True
1820,2015,2015-12-02 13:03:00,2015-12-03 12:29:00,23.433333333333334,0.0,0.0,SPP,Vandalism,Suspected Physical Attack,Kansas: Thomas County;,2015.0,12.0,True,True
1821,2015,2015-12-05 21:00:00,2015-12-05 22:30:00,1.5,0.0,0.0,SPP,Vandalism,Suspected Physical Attack,Kansas,2015.0,12.0,True,True
1822,2015,2015-12-05 19:22:00,2015-12-06 05:27:00,10.083333333333334,52476.0,110.0,NPCC,Other,"Loss of electric service to more than 50,000 customers for 1 hour or more","New York: Orange County, Sullivan County; Pennsylvania: Pike County;",2015.0,12.0,True,True
1823,2015,2015-12-08 14:00:00,2015-12-08 14:01:00,0.016666666666666666,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,Nevada: Clark County;,2015.0,12.0,True,True
1824,2015,2015-12-09 18:06:00,2015-12-09 21:52:00,3.7666666666666666,0.0,0.0,,System Operations,System-wide voltage reductions of 3 percent or more,Puerto Rico,2015.0,12.0,True,True
1825,2015,2015-12-09 04:00:00,2015-12-09 11:00:00,7.0,76300.0,115.0,WECC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Washington,2015.0,12.0,True,True
1826,2015,2015-12-10 21:25:00,2015-12-10 22:30:00,1.0833333333333333,1.0,400.0,SERC,System Operations,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,Missouri: New Madrid County;,2015.0,12.0,True,True
1827,2015,2015-12-10 17:55:00,2015-12-10 17:56:00,0.016666666666666666,,,WECC,Vandalism,Suspected Physical Attack,California: Stanislaus County;,2015.0,12.0,True,False
1828,2015,2015-12-10 03:53:00,2015-12-10 04:08:00,0.25,9956.0,24.0,WECC,Severe Weather,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,California: Plumas County,2015.0,12.0,True,True
1829,2015,2015-12-10 06:01:00,2015-12-10 07:13:00,1.2,9956.0,29.0,WECC,Severe Weather,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,California: Northern;,2015.0,12.0,True,True
1830,2015,2015-12-24 03:00:00,2015-12-26 00:00:00,45.0,168000.0,,RFC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Michigan: Antrim County, Charlevoix County, Manistee County, Mecosta County, Kalkaska County, Grand Traverse County, Osceola County, Lake County, Newaygo County, Clare County, Isabella County;",2015.0,12.0,True,True
1831,2015,2015-12-26 19:30:00,,,70000.0,,TRE,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Texas,2015.0,12.0,False,True
1832,2015,2015-12-26 18:00:00,2015-12-30 06:00:00,84.0,116800.0,,SPP,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Texas: Oklahoma:,2015.0,12.0,True,True
1833,2015,2015-12-27 23:38:00,2015-12-28 17:00:00,17.366666666666667,54476.0,,SPP,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Oklahoma,2015.0,12.0,True,True
1834,2015,2015-12-27 17:00:00,,,50500.0,,SPP,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Oklahoma,2015.0,12.0,False,True
1835,2015,2015-12-29 08:30:00,2015-12-29 08:31:00,0.016666666666666666,0.0,0.0,NPCC,Sabotage,Suspected Physical Attack,Maine,2015.0,12.0,True,True
1836,2015,2015-12-31 17:00:00,2015-12-31 21:40:00,4.666666666666667,1500.0,8.0,SPP,Severe Weather,Public appeal to reduce the use of electricity,Oklahoma: Blaine County;,2015.0,12.0,True,True
1837,2015,2015-12-31 11:00:00,,,0.0,0.0,SERC,Sabotage,Suspected Physical Attack,Missouri,2015.0,12.0,False,True
1838,2016,2016-01-04 05:15:00,2016-01-05 08:00:00,26.75,0.0,0.0,MRO,Sabotage,Suspected Physical Attack,Wisconsin: Milwaukee County;,2016.0,1.0,True,True
1839,2016,2016-01-10 20:46:00,2016-01-11 05:25:00,8.65,59859.0,,NPCC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Maine: Connecticut: Massachusetts: Vermont: New Hampshire: Rhode Island:,2016.0,1.0,True,True
1840,2016,2016-01-11 20:16:00,2016-01-11 23:00:00,2.7333333333333334,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,Pennsylvania: Chester County;,2016.0,1.0,True,True
1841,2016,2016-01-14 08:27:00,2016-01-14 12:00:00,3.55,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,Delaware:,2016.0,1.0,True,True
1842,2016,2016-01-17 12:00:00,2016-01-17 13:00:00,1.0,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,Utah: Salt Lake County;,2016.0,1.0,True,True
1843,2016,2016-01-22 15:52:00,2016-01-24 12:30:00,44.63333333333333,150000.0,,SERC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",North Carolina: South Carolina:,2016.0,1.0,True,True
1844,2016,2016-01-23 07:49:00,2016-01-23 09:05:00,1.2666666666666666,50900.0,,RFC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",New Jersey:,2016.0,1.0,True,True
1845,2016,2016-02-05 11:21:00,2016-02-06 15:48:00,28.45,115057.0,,NPCC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Connecticut: Massachusetts: Rhode Island:,2016.0,2.0,True,True
1846,2016,2016-02-07 11:30:00,,,,,NPCC,Cyber Attack,Suspected Cyber Attack,New York: Orange County,2016.0,2.0,False,False
1847,2016,2016-02-07 14:58:00,,,,,WECC,Sabotage,Suspected Physical Attack,Oregon: Klamath County,2016.0,2.0,False,False
1848,2016,2016-02-07 13:21:00,2016-02-07 13:42:00,0.35,0.0,0.0,WECC,Vandalism,Suspected Physical Attack,Utah: Salt Lake County,2016.0,2.0,True,True
1849,2016,2016-02-13 12:44:00,2016-02-13 16:27:00,3.716666666666667,4300.0,7.0,SERC,Islanding,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,California,2016.0,2.0,True,True
1850,2016,2016-02-16 08:35:00,2016-02-16 17:28:00,8.883333333333333,52640.0,,RFC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Virginia: Roanoke County, Montgomery County; West Virginia: Kanawha County, Cabell County; Tennessee: Sullivan County;",2016.0,2.0,True,True
1851,2016,2016-02-19 22:00:00,2016-02-20 23:13:00,25.216666666666665,145314.0,,RFC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Michigan,2016.0,2.0,True,True
1852,2016,2016-02-21 15:54:00,2016-02-21 17:07:00,1.2166666666666666,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,Oregon: Klamath County,2016.0,2.0,True,True
1853,2016,2016-02-24 14:45:00,2016-02-25 05:00:00,14.25,284610.0,400.0,SERC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",North Carolina: South Carolina,2016.0,2.0,True,True
1854,2016,2016-02-24 09:10:00,2016-02-24 10:15:00,1.0833333333333333,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,Delaware,2016.0,2.0,True,True
1855,2016,2016-02-25 01:44:00,2016-02-25 14:45:00,13.016666666666667,114190.0,,NPCC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Connecticut: Maine: Massachusetts: Rhode Island: Vermont:,2016.0,2.0,True,True
1856,2016,2016-02-26 16:35:00,2016-02-26 20:22:00,3.783333333333333,2713.0,2.0,WECC,Sabotage - Operator Action(s),Suspected Physical Attack,Arizona: Maricopa County,2016.0,2.0,True,True
1857,2016,2016-02-26 00:01:00,,,0.0,0.0,WECC,Fuel Supply Deficiency,Fuel supply emergencies that could impact electric power system adequacy or reliability,California: San Bernardino County,2016.0,2.0,False,True
1858,2016,2016-03-01 13:35:00,,,0.0,0.0,WECC,Vandalism,Suspected Physical Attack,Idaho: Ada County;,2016.0,3.0,False,True
1859,2016,2016-03-01 15:00:00,,,56000.0,,WECC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Washington: King County, Whatcom County, Kitsap County, Skagit County;",2016.0,3.0,False,True
1860,2016,2016-03-03 11:00:00,2016-04-06 19:47:00,824.7833333333333,0.0,0.0,WECC,Fuel Supply Deficiency,Fuel supply emergencies that could impact electric power system adequacy or reliability,California: San Bernardino County;,2016.0,3.0,True,True
1861,2016,2016-03-08 00:00:00,2016-03-08 00:00:00,0.0,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,Idaho: Bannock County;,2016.0,3.0,True,True
1862,2016,2016-03-10 04:00:00,2016-03-11 11:59:00,31.983333333333334,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,"Washington: Kitsap County, King County, Whatcom County, Island County, Skagit County;",2016.0,3.0,True,True
1863,2016,2016-03-13 14:00:00,,,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,"Washington: Island County, Skagit County, Whatcom County, King County, Kitsap County, Pierce County, Thurston County;",2016.0,3.0,False,True
1864,2016,2016-03-13 16:55:00,,,0.0,0.0,WECC,Vandalism,Suspected Physical Attack,Washington:,2016.0,3.0,False,True
1865,2016,2016-03-23 05:00:00,2016-03-25 23:59:00,66.98333333333333,0.0,0.0,WECC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Colorado: Denver, City and County of[12];",2016.0,3.0,True,True
1866,2016,2016-03-27 12:00:00,2016-03-27 13:00:00,1.0,110000.0,,WECC,Sabotage,Suspected Physical Attack,Nevada: Clark County;,2016.0,3.0,True,True
1867,2016,2016-03-30 21:12:00,2016-03-31 15:00:00,17.8,50500.0,200.0,NPCC,Sabotage,Suspected Physical Attack,Massachusetts: Middlesex County[13];,2016.0,3.0,True,True
1868,2016,2016-04-01 16:37:00,2016-04-01 18:00:00,1.3833333333333333,0.0,0.0,FRCC,Sabotage,Suspected Physical Attack,Florida: Hillsborough County,2016.0,4.0,True,True
1869,2016,2016-04-02 11:08:00,2016-04-02 11:33:00,0.4166666666666667,0.0,360.0,WECC,System Operations,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,California,2016.0,4.0,True,True
1870,2016,2016-04-12 11:30:00,2016-04-12 16:43:00,5.216666666666667,0.0,0.0,WECC,Cyber Attack,Suspected Cyber Attack,Washington: Pend Oreille County,2016.0,4.0,True,True
1871,2016,2016-04-14 16:49:00,2016-04-15 20:42:00,27.883333333333333,0.0,0.0,RFC,Sabotage,Suspected Physical Attack,Maryland: Baltimore County,2016.0,4.0,True,True
1872,2016,2016-04-15 10:00:00,2016-04-15 11:00:00,1.0,0.0,0.0,WECC,Vandalism,Suspected Physical Attack,Utah: Weber County,2016.0,4.0,True,True
1873,2016,2016-04-18 05:05:00,2016-04-20 07:55:00,50.833333333333336,415103.0,,TRE,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Texas: Harris County,2016.0,4.0,True,True
1874,2016,2016-04-27 13:36:00,,,0.0,0.0,SERC,Vandalism,Suspected Physical Attack,Tennessee,2016.0,4.0,False,True
1875,2016,2016-04-27 05:50:00,2016-04-28 01:35:00,19.75,214864.0,,TRE,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Texas: Harris County,2016.0,4.0,True,True
1876,2016,2016-04-27 18:00:00,2016-04-27 18:05:00,0.08333333333333333,0.0,0.0,TRE,Sabotage,Suspected Physical Attack,Texas: Rusk County,2016.0,4.0,True,True
1877,2016,2016-05-07 07:49:00,2016-05-07 09:02:00,1.2166666666666666,0.0,0.0,NPCC,Sabotage,Suspected Physical Attack,New York: Dutchess County;,2016.0,5.0,True,True
1878,2016,2016-05-08 09:12:00,,,,,WECC,Islanding,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Washington: Clark County;,2016.0,5.0,False,False
1879,2016,2016-05-10 20:45:00,2016-05-13 03:00:00,54.25,85000.0,,TRE,Distribution Interruption,"Loss of electric service to more than 50,000 customers for 1 hour or more","Texas: Dallas County, Tarrant County, Parker County;",2016.0,5.0,True,True
1880,2016,2016-05-14 21:25:00,2016-05-15 17:24:00,19.983333333333334,0.0,0.0,SERC,Sabotage,Suspected Physical Attack,Missouri:,2016.0,5.0,True,True
1881,2016,2016-05-19 21:36:00,2016-05-20 01:00:00,3.4,85179.0,461.0,WECC,System Operations,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,Utah:,2016.0,5.0,True,True
1882,2016,2016-05-20 00:00:00,2016-05-22 05:00:00,53.0,85000.0,,SERC,Distribution Interruption,"Loss of electric service to more than 50,000 customers for 1 hour or more",Louisiana:,2016.0,5.0,True,True
1883,2016,2016-05-20 01:15:00,,,57184.0,,SERC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Louisiana:,2016.0,5.0,False,True
1884,2016,2016-05-24 08:00:00,,,0.0,0.0,SERC,Vandalism,Suspected Physical Attack,Missouri:,2016.0,5.0,False,True
1885,2016,2016-05-26 21:29:00,2016-05-27 00:40:00,3.183333333333333,56645.0,82.0,NPCC,Transmission Interruption,"Loss of electric service to more than 50,000 customers for 1 hour or more",New York:,2016.0,5.0,True,True
1886,2016,2016-05-31 07:30:00,2016-06-13 07:27:00,311.95,,150.0,NPCC,Fuel Supply Deficiency,Fuel supply emergencies that could impact electric power system adequacy or reliability,New York: Tompkins County;,2016.0,5.0,True,False
1887,2016,2016-06-07 12:00:00,2016-06-07 12:15:00,0.25,0.0,0.0,WECC,Sabotage,Suspected Physical Attack,Utah,2016.0,6.0,True,True
1888,2016,2016-06-14 07:59:00,2016-06-14 08:00:00,0.016666666666666666,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,New Jersey,2016.0,6.0,True,True
1889,2016,2016-06-17 15:40:00,2016-06-18 08:34:00,16.9,91260.0,304.0,SERC,Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Georgia, Alabama, Mississippi, Florida",2016.0,6.0,True,True
1890,2016,2016-06-17 04:30:00,2016-06-17 04:31:00,0.016666666666666666,0.0,0.0,RFC,Vandalism,Suspected Physical Attack,Delaware,2016.0,6.0,True,True
1891,2016,2016-07-02 04:00:00,2016-07-04 00:40:00,44.666666666666664,0.0,0.0,WECC,Actual Physical Event,Suspected Physical Attack,Oregon: Multnomah County,2016.0,7.0,True,True
1892,2016,2016-07-05 02:45:00,2016-07-06 03:00:00,24.25,52000.0,,TRE,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Texas: Dallas County, Tarrant County",2016.0,7.0,True,True
1893,2016,2016-07-05 17:30:00,2016-07-06 16:00:00,22.5,250000.0,,MRO,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Minnesota, Wisconsin",2016.0,7.0,True,True
1894,2016,2016-07-07 04:20:00,2016-07-07 08:00:00,3.6666666666666665,58500.0,,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Kansas: Johnson County; Missouri: Jackson County, Platte County, Cass County, Buchanan County, Atchison County, Andrew County, Clay County, Nodaway County",2016.0,7.0,True,True
1895,2016,2016-07-07 05:53:00,2016-07-07 08:40:00,2.783333333333333,0.0,0.0,SERC,Vandalism,Actual Physical Attack,North Carolina: New Hanover County,2016.0,7.0,True,True
1896,2016,2016-07-08 20:50:00,2016-07-09 19:25:00,22.583333333333332,203345.0,600.0,SERC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",North Carolina,2016.0,7.0,True,True
1897,2016,2016-07-08 19:00:00,2016-07-09 00:00:00,5.0,160895.0,,RFC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more","Michigan: Wayne County, Oakland County, Macomb County, St. Clair County, Lapeer County, Tuscola County, Sanilac County, Huron County",2016.0,7.0,True,True
1898,2016,2016-07-08 18:00:00,,,62961.0,,RFC,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",West Virginia: Virginia,2016.0,7.0,False,True
1899,2016,2016-07-09 17:45:00,2016-07-11 14:00:00,44.25,62000.0,,TRE,Severe Weather,"Loss of electric service to more than 50,000 customers for 1 hour or more",Texas: Dallas County,2016.0,7.0,True,True
1900,2016,2016-07-12 14:10:00,2016-07-12 20:33:00,6.383333333333334,218000.0,450.0,PR,System Operations,Voltage Reduction,Puerto Rico,2016.0,7.0,True,True
1901,2016,2016-07-13 13:00:00,2016-07-13 13:01:00,0.016666666666666666,0.0,0.0,WECC,Vandalism,Suspected Physical Attack,Washington,2016.0,7.0,True,True
